type,label,leaflet,in_raft,is_pip,phase,x,y,z,q1,q2,q3,q4
lipid_HEAD,CHOL,sup,1,0,gel,274.816,143.291,19.71,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,0,0,gel,411.154,422.002,20.097,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,1,0,gel,25.35,133.256,17.373,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,0,0,gel,260.881,229.688,17.868,0.707107,0.51804,-0.481285,0.0
lipid_HEAD,CHOL,sup,1,0,gel,19.324,302.627,15.265,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,1,0,gel,207.227,397.349,17.468,0.707107,0.035774,0.706201,-0.0
lipid_HEAD,CHOL,sup,0,0,gel,7.709,466.997,18.388,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,1,0,gel,319.757,40.782,15.686,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,1,0,gel,167.127,173.877,17.971,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,1,0,gel,357.979,207.834,19.181,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,0,0,gel,332.095,376.664,23.69,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,0,0,gel,10.247,475.559,18.474,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,1,0,gel,55.627,274.919,15.839,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,1,0,gel,97.959,379.118,17.048,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,1,0,gel,220.96,353.041,18.056,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,1,0,gel,363.886,137.296,20.767,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,1,0,gel,116.853,83.802,17.04,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,1,0,gel,122.432,112.398,18.365,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,1,0,gel,262.451,12.661,14.412,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,1,0,gel,101.455,30.718,15.745,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,0,0,gel,288.701,499.684,16.082,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,0,0,gel,444.99,334.824,17.023,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,0,0,gel,413.719,356.232,17.838,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,0,0,gel,269.21,338.565,19.297,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,0,0,gel,34.452,7.214,20.197,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,0,0,gel,353.947,381.07,22.776,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,1,0,gel,278.789,193.698,19.841,0.707107,-0.646352,-0.286756,0.0
lipid_HEAD,CHOL,sup,1,0,gel,293.173,1.111,13.918,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,0,0,gel,323.685,285.352,20.225,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,1,0,gel,101.238,273.158,15.797,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,1,0,gel,176.158,131.396,16.582,0.707107,0.483851,-0.515644,0.0
lipid_HEAD,CHOL,sup,1,0,gel,317.96,154.117,20.887,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,1,0,gel,186.583,418.418,16.875,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,1,0,gel,211.665,58.661,12.62,0.707107,-0.691363,0.14838,0.0
lipid_HEAD,CHOL,sup,1,0,gel,26.344,58.427,19.753,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,1,0,gel,201.194,440.209,15.903,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,0,0,gel,347.161,333.535,20.283,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,0,0,gel,405.707,242.851,17.561,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,1,0,gel,393.522,115.316,20.528,0.707107,0.353119,0.612623,-0.0
